Time, ms;X axis speed, mm/s;Y axis speed, mm/s;Rotational speed, deg/s;Motor 1 encoder, ticks;Motor 2 encoder, ticks;Motor 3 encoder, ticks;Motor 1 velocity, rpm;Motor 2 velocity, rpm;Motor 3 velocity, rpm;Motor 1 current, A;Motor 2 current, A;Motor 3 current, A;Sum motor current, A;Current X, A;Current Y, A;Current Z, A;X gyro;Y gyro;Z gyro;X accel;Y accel;Z accel;X coordinate, pixels;Y coodinate, pixels;Angle, deg;Delta angle, deg;Delta X, mm;Delta Y, mm
4500.68;0;0;-30;-99308;-15731;66520;-216;-216;-189;0.307692;0.666667;0.307692;1.28205;0;0.239744;-0.426923;-1.93769;-0.368461;-21.8262;-0.0116812;-0.0325458;0.0127517;742.5;989;39.8056;-12.1743;2;1
5022.86;0;0;-30;-103198;-19257;62712;-216;-189;-216;0.358974;0.487179;0.25641;1.10256;0.0591795;0.120026;-0.367154;-2.38533;0.143334;-20.7953;-0.00187173;-0.0603516;0.0466634;742;989.5;29.1343;-9.2959;-1;1
5528.02;400;0;0;-118662;-20179;76280;-1134;0;1242;1.30769;0;1.07692;2.38462;1.37592;-0.0768461;-0.0768461;0.174285;-0.0985713;-5.69929;0.0835659;0.0658831;-0.11159;725;965.5;27.6811;-0.721344;52;4
6030.58;400;0;0;-139422;-20253;96919;-1215;-27;1188;1.25641;0;1.12821;2.38462;1.37592;-0.0426923;-0.0426923;-4.46429;-1.57143;-2.92929;0.0223214;-0.117554;-0.0492641;697.5;920.5;25.821;-2.23196;80;7
6512.39;400;0;0;-158619;-20275;115976;-1215;0;1188;0.948718;0.0512821;1.28205;2.28205;1.28715;0.0767949;0.128077;-5.22643;2.565;-5.53286;0.0805664;-0.210606;0.0878557;673;875.5;23.6294;-2.66063;87;8
7000.76;400;0;0;-178525;-20268;135766;-1215;0;1242;1.02564;0;1.20513;2.23077;1.28715;0.0597692;0.0597692;-25.5608;-0.398461;-4.73846;0.0223482;-1.06909;0.662222;654.5;836.5;21.0375;-3.04773;72;4
7503.77;0;0;-30;-186296;-22973;138404;-189;-216;-216;0.435897;0.307692;0.25641;1;0.103564;-0.0253077;-0.333;-16.1923;0.553077;-11.7585;-0.0155874;-0.613356;0.444078;649.5;824.5;14.0362;-6.23737;17;0
8026.31;0;0;-30;-189690;-26664;134720;-189;-216;-216;0.615385;0.358974;0.307692;1.28205;0.177538;-0.0679487;-0.426923;-3.03533;-1.53;-21.5187;-0.0101237;-0.0702962;0.0401693;651.5;827;3.27049;-11.2064;-2;-3
8504.11;0;0;-30;-192664;-29723;131514;-189;-243;-216;0.589744;0.230769;0.282051;1.10256;0.177538;-0.136385;-0.367154;-3.60462;-0.016923;-21.3577;0.0224609;-0.0626502;0.0402082;654.5;827.5;351.983;-12.0466;1;-1
9024.43;0;0;-30;-196272;-33444;127924;-216;-216;-216;0.333333;0.282051;0.435897;1.05128;-0.0591795;-0.0680256;-0.350077;-3.03571;-0.415714;-22.6129;0.00066267;-0.0326451;0.0386789;656.5;828.5;341.053;-9.95329;0;-1
9501.91;0;0;-30;-199667;-36895;124537;-189;-216;-216;0.384615;0.358974;0.384615;1.12821;0;-0.0167179;-0.375692;-0.442143;-0.936429;-20.9171;-0.00613841;-0.0215541;0.0189732;656;830;330.866;-11.6601;-2;0
10009.1;0;0;-30;-203009;-40194;121151;-189;-216;-216;0.384615;0.410256;0.358974;1.15385;0.0147949;0.0260256;-0.384231;-2.42643;0.279285;-21.6171;0.0154506;-0.0361154;0.0294887;657.5;831;320.711;-11.2828;0;0
10518.2;400;0;0;-218599;-41248;134635;-1188;0;1242;1.12821;0.025641;0.846154;2;1.13921;-0.111026;-0.0853846;0.429999;0.165715;-11.1314;0.049421;0.0665458;-0.150181;687;810;313.831;-3.9861;64;-10
11021.5;400;0;0;-238575;-41256;154502;-1242;27;1215;0.769231;0;1.12821;1.89744;1.09482;0.119538;0.119538;-2.24571;-1.57571;0.263571;0.0233154;-0.151419;0.0942905;733;775;314.409;0.556579;84;-6
11511.1;400;0;0;-259256;-41263;175160;-1215;0;1188;0.692308;0.025641;1.4359;2.15385;1.22797;0.230513;0.256154;-9.10928;-1.38357;-2.57071;0.00925991;-0.0552281;0.00643492;777;746;312.663;0.0265392;117;-17
12017.9;400;0;0;-279156;-41275;195095;-1296;0;1188;1.05128;0.102564;1.30769;2.46154;1.36113;0.0169744;0.119538;-0.492858;1.27286;-12.9514;-0.0853794;-0.231689;0.102774;825;722.5;306.209;-5.70873;75;-13
12514.8;0;0;-30;-287057;-43554;198064;-189;-162;-216;0.384615;0.846154;0.435897;1.66667;-0.0295897;0.291154;-0.555;6.60333;0.474667;-16.322;-0.0378092;0.151823;-0.0486327;836.5;714;298.025;-7.93841;31;-2
13015.9;0;0;-30;-290468;-46656;194717;-216;-189;-189;0.384615;0.410256;0.564103;1.35897;-0.103564;-0.0422821;-0.452538;-1.54;1.35667;-19.0833;-0.0218709;-0.0178833;0.00891119;838.5;714;288.435;-7.44846;1;1
13510.5;0;0;-30;-293896;-49758;191521;-189;-189;-162;0.487179;0.538462;0.538462;1.5641;-0.0295898;0.0176154;-0.520846;-2.39933;-0.052;-20.3493;-0.0342936;-0.104753;0.0665364;839;713;279.189;-12.1411;1;2
14023;0;0;-30;-297439;-53285;187921;-189;-189;-243;0.461538;0.641026;0.230769;1.33333;0.133154;0.197026;-0.444;-1.79333;-0.391333;-18.7833;-0.0266602;-0.0393555;0.00761718;838.5;713;269.182;-10.1332;-2;0
14522.5;0;0;-30;-300691;-56543;184533;-189;-189;-216;0.564103;0.512821;0.512821;1.58974;0.0295897;-0.0165641;-0.529385;-2.57077;0.0492311;-20.5162;-0.0294471;-0.0341797;0.00503314;839;716;259.177;-9.75565;3;-2
15031.3;0;0;-30;-304412;-59995;181112;-189;-189;-216;0.512821;0.615385;0.435897;1.5641;0.0443846;0.0945385;-0.520846;0.0073328;-0.784667;-22.2987;-0.0257487;0.0300944;-0.0140626;839;715;247.891;-9.63284;-2;1
15507.1;400;0;0;-318565;-60730;193366;-1242;0;1215;0.897436;0.0769231;0.717949;1.69231;0.932077;-0.111077;-0.0341538;-5.41769;1.41385;-7.72923;-0.0764536;-0.178298;0.112399;846;716.5;245.624;-5.61222;5;4
16011.8;400;0;0;-339496;-60721;214115;-1242;0;1296;0.717949;0.0769231;0.692308;1.48718;0.813718;-0.0598462;0.0170769;2.36143;0.179286;1.29857;-0.0134277;0.0824149;-0.090053;847.5;718;246.801;-0.753765;0;-1
16518.8;400;0;0;-360362;-60722;234905;-1296;0;1215;1.28205;0;0.974359;2.25641;1.30195;-0.102462;-0.102462;2.76214;-0.467143;0.022857;-0.0240304;0.0763811;-0.0210834;847.5;717.5;246.038;1.50086;1;-1
17026.5;400;0;0;-381259;-60726;255751;-1242;27;1296;0.615385;0;0.74359;1.35897;0.784128;0.0426923;0.0426923;5.07571;0.484286;0.00857145;-0.0194615;0.195016;-0.114659;847.5;717;245.624;1.08806;0;0
512.313;500;0;0;-18192;-29;18217;-1512;0;1485;0.923077;0;1.53846;2.46154;1.42031;0.204923;0.204923;0.0124998;2.34833;-8.86083;0.0867513;-0.142171;-0.0121663;1012;971.5;79.992;-1.89034;34;-6
1027.68;500;0;0;-44569;-16;44347;-1566;-27;1620;1;0.025641;0.897436;1.92308;1.09482;-0.0170513;-0.0426923;-2.29308;2.89154;-9.42923;0.076078;0.0580116;-0.0925668;921;951.5;76.7595;-5.65502;144;-2
1515.24;500;0;0;-70735;-67;70566;-1539;0;1512;0.74359;0.128205;1.17949;2.05128;1.10962;0.059641;0.187846;-0.779231;0.956923;-4.43462;-0.0474948;-0.0987079;0.0705566;853;933;76.569;-2.41362;115;-3
2021.71;500;0;0;-95983;-125;95773;-1539;0;1674;1.02564;0;0.794872;1.82051;1.05044;-0.0768462;-0.0768462;-5.14357;-1.90571;-11.1079;0.0078125;0.2082;-0.0337961;786.5;920;73.1416;-2.36276;108;10
2524.23;0;0;-40;-107150;-3585;100092;-297;-297;-297;0.589744;0.384615;0.333333;1.30769;0.147949;-0.0508462;-0.435462;0.245383;0.584615;-19.9523;-0.0993277;0.0880409;0.0227051;762;918.5;61.9755;-10.6746;34;7
3014.83;0;0;-40;-111828;-8264;95391;-297;-243;-297;0.307692;0.435897;0.512821;1.25641;-0.118359;0.0175128;-0.418385;-1.34467;-0.11;-30.5593;0.00402017;-0.0183268;0.0054037;762;919;49.0445;-13.6469;0;-1
3517.64;0;0;-40;-116674;-12859;90807;-297;-324;-270;0.25641;0.410256;0.384615;1.05128;-0.0739744;0.0601795;-0.350077;-1.61;-0.230769;-31.3839;-0.0185547;-0.0177847;-0.00999093;762;921;31.6608;-13.9402;0;1
4017.57;0;0;-40;-121434;-17534;86147;-297;-270;-270;0.333333;0.512821;0.410256;1.25641;-0.0443846;0.0944359;-0.418385;-1.4;0.393846;-31.1662;-0.0150804;-0.0247145;-0.00753075;761.5;921;17.4027;-12.7269;0;-1
4518.54;0;0;-40;-126649;-22498;81150;-324;-297;-270;0.358974;0.333333;0.487179;1.17949;-0.0739744;-0.0594359;-0.392769;-1.88539;-0.453076;-30.7431;-0.0221981;0.00871394;-0.00696731;762;923.5;2.45403;-15.8245;-2;0
5007.91;500;0;0;-147088;-23411;99145;-1647;27;1620;1.20513;0.179487;0.846154;2.23077;1.18359;-0.239256;-0.0597692;-13.822;3.796;-14.4633;-0.0436849;-0.503906;0.32727;764;899;355.914;-8.16084;47;1
5529.53;500;0;0;-173194;-23301;125115;-1512;0;1620;1.12821;0.128205;0.769231;2.02564;1.09482;-0.205051;-0.0768462;-1.36714;2.29286;-2.34;-0.0604074;-0.131522;0.0537457;761.5;829;355.101;0.141297;101;8
6002.3;500;0;0;-197432;-23272;149314;-1539;0;1512;1.10256;0;0.974359;2.07692;1.19838;-0.0426923;-0.0426923;13.5308;0.568462;-8.6;-0.315355;0.170767;-0.0113431;781.5;782.5;349.33;-5.77069;82;-20
6523.27;500;0;0;-223531;-23265;175411;-1566;0;1566;0.615385;0.025641;0.846154;1.48718;0.843308;0.0597436;0.0853846;0.354667;3.55333;-19.638;0.0385254;0.140625;-0.107552;811;740.5;338.962;-10.5531;82;-26
7001.57;0;0;-40;-234265;-26496;179879;-270;-297;-297;0.512821;0.205128;0.410256;1.12821;0.0591795;-0.170564;-0.375692;1.73;-4.89786;-25.0679;-0.0597622;0.164097;-0.110788;824.5;723.5;329.036;-12.4842;36;-6
7510.08;0;0;-40;-238966;-31333;175055;-324;-297;-297;0.25641;0.358974;0.435897;1.05128;-0.103564;0.00889744;-0.350077;-4.33333;-0.362;-30.6573;-0.0056641;-0.188688;0.113802;827;725;312.049;-18.1273;0;-3
8028.23;0;0;-40;-243962;-36177;170264;-324;-324;-243;0.230769;0.282051;0.564103;1.07692;-0.192333;-0.0765641;-0.358615;-1.88357;0.617857;-31.0464;-0.00483049;-0.0411203;0.0162703;827.5;723;297.681;-13.7306;2;1
8535.3;0;0;-40;-248798;-40723;165447;-270;-297;-270;0.564103;0.538462;0.487179;1.58974;0.0443846;0.00907693;-0.529385;-0.835;2.79;-27.2386;-0.00230189;0.0523158;-0.0408064;831;722;285.038;-12.0961;2;1
9012.6;500;0;0;-267562;-41862;181682;-1566;27;1539;0.948718;0;0.589744;1.53846;0.887692;-0.119538;-0.119538;-1.59786;1.27786;-8.94643;0.0411028;-0.341832;0.20098;840;719.5;282.44;-3.43693;11;0
9524.38;500;0;0;-293715;-41858;207834;-1593;0;1539;0.74359;0.0769231;0.692308;1.51282;0.828513;-0.0683846;0.00853846;6.43533;0.751333;-0.239333;0.0132975;0.100537;-0.0691406;843;718.5;283.055;0.615685;1;0
10008.8;500;0;0;-319047;-41843;233076;-1539;0;1512;1.05128;0.025641;0.846154;1.92308;1.09482;-0.0854103;-0.0597692;0.0626678;-0.41;-1.636;-0.0656413;0.213298;-0.133692;845;718.5;282.44;-0.451381;0;-3
10517.6;500;0;0;-345339;-41838;259245;-1539;0;1539;0.948718;0;1.10256;2.05128;1.18359;0.0512308;0.0512308;2.08071;0.542857;-1.53929;0.00925989;-0.0392369;0.0302734;848.5;717.5;283.241;0.800958;1;-1
11012.8;0;0;-40;-355343;-44988;262504;-270;-243;-297;0.461538;0.641026;0.282051;1.38462;0.103564;0.179949;-0.461077;1.02429;0.238571;-19.4071;-0.106044;-0.139805;0.0510254;848.5;717;274.086;-9.05334;0;0
11505.2;0;0;-40;-360032;-49503;257912;-297;-270;-297;0.384615;0.564103;0.307692;1.25641;0.0443846;0.145718;-0.418385;-4.83571;-0.837857;-29.7264;-0.0198451;-0.0633545;0.0110735;848.5;718.5;257.56;-14.1948;0;-2
12024.1;0;0;-40;-365007;-54276;252900;-270;-243;-270;0.384615;0.74359;0.487179;1.61538;-0.0591795;0.205667;-0.537923;-6.85286;0.554286;-28.8143;-0.0244489;-0.247489;0.148403;850;718.5;244.179;-15.2122;1;2
12542.5;0;0;-40;-369838;-58987;248178;-297;-324;-297;0.666667;0.435897;0.487179;1.58974;0.103564;-0.0934872;-0.529385;-2.01846;-0.383846;-30.0585;-0.0178223;-0.0151931;0.000882685;851;718;228.576;-11.6083;1;0
13003.6;0;0;-40;-374324;-63220;243700;-297;-270;-324;0.358974;0.74359;0.179487;1.28205;0.103564;0.316667;-0.426923;-1.97923;-1.00308;-28.5254;-0.0206956;-0.0858999;0.0401893;851.5;717;215.538;-16.7067;0;2
13522.1;500;0;0;-393855;-64482;260620;-1539;-27;1539;1.33333;0.282051;1.10256;2.71795;1.40551;0.111282;-0.170769;8.83643;-3.06071;-9.26214;-0.0507638;0.16755;-0.0633021;864.5;728.5;211.39;-1.14614;27;5
14000.7;500;0;0;-418892;-64511;285477;-1512;27;1539;1.5641;0.0769231;0.871795;2.51282;1.40551;-0.281846;-0.204923;-2.62286;-3.46429;-5.44;0.0408238;-0.264352;0.126221;875;749;209.134;-2.25598;42;-2
14529.5;500;0;0;-445805;-64469;312043;-1512;0;1620;1.48718;0;0.871795;2.35897;1.36113;-0.204923;-0.204923;5.05615;1.17846;12.3169;0.0731295;0.378718;-0.305908;902;768.5;218.53;8.19173;38;16
544.547;-300;0;0;12058;64;-11838;864;0;-864;1.05128;0;1.07692;2.12821;-1.22797;-0.00853848;-0.00853848;0.805714;1.285;5.83357;-0.0594134;-0.0509731;-0.00816125;145.5;985.5;93.9725;2.43131;-56;3
1022.74;-300;0;0;26457;138;-26133;945;0;-864;1.17949;0;0.897436;2.07692;-1.19838;0.0939231;0.0939231;3.69714;0.118572;5.45;0.0600411;0.180193;-0.0788575;205;978;97.0284;3.26691;-100;-1
1544.57;-300;0;0;41471;104;-41044;918;0;-891;0.692308;0;1.05128;1.74359;-1.00605;-0.119538;-0.119538;4.98429;-1.20857;1.69714;0.0153983;0.194005;-0.161115;273;966.5;99.4623;-1.21105;-99;-2
2037.18;-300;0;0;56007;106;-55527;891;0;-891;0.897436;0.0512821;0.641026;1.58974;-0.887692;0.0511795;0.102462;6.62571;0.464286;1.03643;-0.0109166;0.15686;-0.134051;330.5;953;100.376;1.42473;-108;-3
2510.9;0;0;20;61846;1555;-58269;108;108;162;0.333333;0.512821;0.128205;0.974359;-0.118359;-0.188359;0.324462;4.06385;-3.08462;6.12538;0.125676;0.196796;-0.0996469;348.5;948.5;104.226;3.21868;-18;0
3016.11;0;0;20;64076;3608;-56059;135;135;135;0.461538;0.333333;0.307692;1.10256;-0.0887692;0.0338205;0.367154;-0.147858;0.984285;13.1407;0.0013079;-0.025129;0.0224259;347;948;110.462;6.81185;1;-1
3523.02;0;0;20;66316;5691;-53958;108;135;108;0.307692;0.333333;0.384615;1.02564;0.0443846;0.00820513;0.341538;0.0900002;0.547143;12.6486;0.00742885;-0.0208217;0.023577;348;948.5;117.277;3.47977;0;3
4012.38;0;0;20;68520;7959;-51869;135;189;135;0.384615;0.0512821;0.307692;0.74359;-0.0443846;0.196333;0.247615;3.28538;0.693846;14.0223;0.0161133;0.0918532;-0.0496732;348.5;949.5;123.254;4.69755;-1;2
4504.02;0;0;20;70534;10093;-49907;135;108;135;0.461538;0.307692;0.384615;1.15385;-0.0443846;0.0765385;0.384231;-0.438461;0.206154;13.8038;0.0106858;-0.0123197;0.0257474;349;949.5;130.515;6.65543;0;1
5022.94;0;0;20;72952;12432;-47571;162;135;162;0.25641;0.282051;0.230769;0.769231;-0.0147949;-0.0258974;0.256154;-0.182857;0.392857;12.58;0.00999232;0.0150844;0.00080204;349;949;138.366;7.29507;1;-1
5529.6;0;0;20;75205;14555;-45363;108;108;135;0.307692;0.358974;0.205128;0.871795;-0.0591795;-0.0686667;0.290308;1.24786;0.180714;13.4864;-0.000401095;0.0245187;-0.0110386;349;948.5;145.204;9.14281;0;0
6023.31;0;0;20;77334;16591;-43258;135;108;135;0.461538;0.25641;0.487179;1.20513;0.0147949;0.144897;0.401308;-0.764999;0.445714;12.6571;0.0221645;0.013201;-0.00730681;349;948;151.645;6.00681;-1;0
6531.05;0;0;20;79561;18979;-41044;135;108;108;0.25641;0.179487;0.384615;0.820513;0.0739744;0.0937436;0.273231;-0.0106659;0.593333;13.716;0.0165853;-0.0472331;0.035726;349.5;948.5;159.538;7.12735;1;1
7012.42;-300;0;0;90829;19578;-51119;891;0;-945;0.794872;0;0.820513;1.61538;-0.932077;-0.00853846;-0.00853846;6.61357;3.92286;7.30286;-0.0656215;0.112078;-0.0533098;363.5;909;162.072;1.76452;-75;2
7506.01;-300;0;0;105172;19550;-65407;891;0;-891;0.871795;0;0.948718;1.82051;-1.05044;-0.0256154;-0.0256154;1.54071;-1.81857;-1.135;-0.0325405;0.0691964;0.0153461;374.5;866;162.316;-0.0222772;-75;-3
8028.11;-300;0;0;119852;19538;-80063;918;0;-837;1.35897;0;1.30769;2.66667;-1.53867;0.0170769;0.0170769;-7.20286;0.694286;7.88571;0.0131836;-0.226632;0.183524;390;827.5;167.125;4.04044;-60;7
8515.14;-300;0;0;134009;19511;-94038;837;0;-864;1.10256;0;1.53846;2.64103;-1.52387;-0.145154;-0.145154;-0.858;0.500667;5.50733;0.000960305;0.0885091;-0.0805827;397.5;801.5;169.33;0.921125;-36;5
9022.11;0;0;20;139002;20559;-96211;108;108;108;1;0.717949;0.538462;2.25641;-0.266308;0.0334359;0.751385;-2.03214;-0.327143;2.31286;0.0903843;-0.0300991;0.0259487;397.5;793.5;170.272;1.59879;-13;-1
9529.56;0;0;20;140730;22084;-94407;81;108;135;0.846154;0.794872;0.615385;2.25641;-0.133154;-0.0434872;0.751385;-0.665717;-0.205714;10.0286;0.0179966;-0.00592913;0.00540596;398.5;793.5;175.972;5.60826;2;0
10000.3;0;0;20;142494;23510;-92817;108;81;108;0.615385;0.794872;0.871795;2.28205;0.147949;-0.0349487;0.759923;-0.126668;-0.365833;9.755;0.0179036;-0.0128988;0.0119426;399;793;182.386;8.83436;0;0
10508.7;0;0;20;144496;25028;-90942;108;81;108;0.717949;0.820513;0.461538;2;-0.147949;-0.154513;0.666;0.934001;0.512;8.85733;0.0127116;0.0266439;-0.0236491;400;793;187.224;4.82076;0;1
11003.3;0;0;20;146270;26398;-89061;135;81;108;0.564103;1;0.717949;2.28205;0.0887692;-0.240077;0.759923;0.917143;0.433572;9.48429;0.012765;0.027553;-0.0107247;400.5;793.5;192.265;5.589;0;3
11539.1;0;0;20;148373;28017;-87164;135;81;108;0.384615;0.794872;0.641026;1.82051;0.147949;-0.188641;0.606231;0.863571;0.431429;9.65857;0.022461;0.0101318;-0.00212747;401.5;793;196.928;1.88729;0;3
12016.3;0;0;20;150312;29591;-85374;108;108;135;0.512821;0.794872;0.538462;1.84615;0.0147949;-0.180103;0.614769;-0.0278568;0.661428;9.35;0.0254952;1.74376e-05;-0.00479555;402.5;793.5;202.249;6.17505;0;1
12522.6;0;0;20;152236;31239;-83506;135;108;108;0.666667;0.717949;0.589744;1.97436;-0.0443846;-0.0604872;0.657462;0.752143;0.425714;10.6129;0.013637;0.000575475;-0.00718474;403;794;207.646;5.39695;0;0
13030;0;0;20;154119;32838;-81813;108;135;81;0.564103;0.769231;0.641026;1.97436;0.0443846;-0.111769;0.657462;-0.562858;0.0685713;10.4714;0.0172293;-0.0329415;0.0193918;403.5;793.5;213.465;5.82872;0;0
13504.1;-300;0;0;164968;33118;-91461;864;0;-810;1.10256;0.0769231;1.38462;2.5641;-1.4351;-0.145231;-0.0683077;2.43167;1.0825;-8.97333;-0.0292155;-0.267639;0.141175;393.5;789.5;209.445;-2.22897;-10;-10
14041.8;-300;0;0;179626;33013;-105713;945;0;-837;1.25641;0;1.51282;2.76923;-1.59785;-0.0853846;-0.0853846;2.21067;0.893333;-12.7827;-0.0114095;-0.152327;0.181201;382.5;784.5;202.249;-6.42492;-9;-7
14525.2;-300;0;0;194341;32850;-119892;864;0;-837;1.33333;0;1.46154;2.79487;-1.61264;-0.0426923;-0.0426923;-0.397499;0.7725;-17.905;-0.0290324;0.205994;-0.139384;368.5;775;193.841;-5.85792;-13;-9
15019.3;-300;0;0;208375;32841;-133485;918;0;-810;1.17949;0;1.41026;2.58974;-1.49428;-0.0768461;-0.0768461;-1.71;0.769286;-4.49429;0.0118931;0.107038;-0.0392544;366;773.5;192.265;-2.3664;-1;-3
15515;0;0;20;212721;33873;-135090;108;81;81;1.07692;1.15385;0.717949;2.94872;-0.207128;-0.171923;0.981923;0.782144;-0.179286;3.57571;0.01348;0.0416957;0.0218505;366;774;195.396;2.9455;0;0
16026.4;0;0;20;214325;35206;-133387;81;81;108;0.74359;1.02564;0.692308;2.46154;-0.0295897;-0.205949;0.819692;-0.190668;-0.426666;7.39267;0.00148112;-0.00213216;0.00657558;366.5;774;199.708;4.31243;0;-1
16506.9;0;0;20;215826;36426;-131750;108;81;108;0.74359;1.15385;0.717949;2.61538;-0.0147949;-0.282923;0.870923;0.784286;0.622143;7.57929;-0.0024763;0.0104457;-0.0167584;367.5;774;204.044;1.96436;0;2
17000.6;0;0;20;217378;37778;-130138;108;81;108;0.820513;0.820513;0.923077;2.5641;0.0591795;0.0333333;0.853846;0.809285;0.240715;7.85571;0.0141253;-0.0211182;0.010097;368.5;774;207.646;2.87083;0;3
17504.6;0;0;20;218955;39305;-128405;81;81;108;0.897436;0.923077;0.641026;2.46154;-0.147949;-0.103385;0.819692;0.613571;0.302143;7.86357;0.0078997;0.0138463;-0.0251814;369.5;774.5;211.661;3.60859;0;1
18025.3;0;0;20;220712;40874;-126574;108;81;108;0.769231;0.948718;0.692308;2.41026;-0.0443846;-0.146103;0.802615;-0.4;0.574286;8.54857;0.0177176;-0.000383651;-0.00648725;370;775;217.519;4.70086;0;0
18540.4;0;0;20;222477;42339;-124953;81;81;108;0.589744;1.02564;0.871795;2.48718;0.162744;-0.19741;0.828231;0.36846;0.361539;8.82692;0.0183669;0.00377479;-0.000582099;371;774.5;221.634;3.48698;0;1
19041;0;0;20;224173;43735;-123258;81;81;108;0.74359;0.794872;0.564103;2.10256;-0.103564;-0.0947179;0.700154;0.394615;0.402308;8.82923;0.017841;-0.00585938;0.00807548;371.5;775;229.044;6.26793;1;0
19519.2;0;0;20;225818;45140;-121435;108;81;108;0.641026;1.02564;0.641026;2.30769;0;-0.257179;0.768462;-1.08;0.572857;8.975;0.0327148;-0.0592215;0.0385568;372;774;232.481;4.50306;0;0
20017.1;-300;0;0;236476;45429;-131167;837;0;-837;1.33333;0;1.15385;2.48718;-1.4351;0.0597692;0.0597692;1.492;1.74533;-1.69067;0.00997719;0.068278;-0.128198;364.5;773;231.843;-2.3978;-12;-2
20522.1;-300;0;0;250898;45388;-145500;918;0;-837;1.25641;0;1.4359;2.69231;-1.55346;-0.0597692;-0.0597692;-6.63214;0.0607145;-5.39286;-0.0126255;-0.358747;0.264544;360.5;772;229.044;-2.17981;-4;-2
21013.2;-300;0;0;264376;45346;-158797;891;0;-810;0.897436;0;1.4359;2.33333;-1.34633;-0.179308;-0.179308;1.01692;0.234616;-5.53769;0.00578423;0.155649;-0.028771;355;771;226.701;-4.60104;-3;-4
21517.5;-300;0;0;279253;45312;-173581;864;0;-864;1.35897;0;1.17949;2.53846;-1.46469;0.0597692;0.0597692;2.705;1.02;-8.045;-0.0246582;0.284232;-0.211339;345.5;768;222.109;-6.84915;-6;-4
527.496;-400;0;0;15129;90;-15022;1161;0;-1215;0.846154;0.025641;1.02564;1.89744;-1.08003;-0.0768718;-0.0512308;0.563077;1.10615;2.63538;-0.1487;-0.0344426;-0.0988394;154;996.5;92.3859;0.0432163;-67;-3
1014.43;-400;0;0;35141;215;-34979;1215;0;-1242;0.820513;0;0.820513;1.64103;-0.946872;0;0;-1.06538;-2.03077;-0.756153;-0.0400578;0.0717022;-0.0790451;239;989.5;93.1364;4.98372;-128;-5
1508.5;-400;0;0;56088;230;-55904;1269;-27;-1215;0.820513;0;0.717949;1.53846;-0.887692;0.0341538;0.0341538;1.79214;0.611429;-2.39643;-0.00125557;0.104074;-0.014631;327;983.5;92.3859;-1.53426;-146;-1
2013.51;-400;0;0;76141;226;-75920;1269;27;-1242;0.846154;0.128205;0.871795;1.84615;-0.991256;-0.0940513;0.0341538;1.86786;-2.35643;1.04786;-0.00104631;0.167254;-0.110683;411.5;982;93.1798;2.34054;-139;2
2503.12;0;0;30;83827;2559;-78498;189;189;243;0.512821;0.589744;0.25641;1.35897;-0.147949;-0.137205;0.452538;6.66571;-0.571428;16.95;0.14277;0.114816;-0.012486;427;983;102.875;9.00333;-27;3
3037.72;0;0;30;87418;6001;-74796;243;189;189;0.205128;0.461538;0.461538;1.12821;0.147949;-0.0858462;0.375692;-0.655;0.58;20.5057;0.0188511;0.0283029;-0.0151193;427;983.5;113.72;9.63339;1;1
3516.04;0;0;30;90789;9141;-71588;189;189;216;0.333333;0.384615;0.384615;1.10256;0.0295897;-0.0174615;0.367154;-0.0676918;0.48;21.6731;0.0260855;0.0372033;-0.00811297;426;983.5;124.136;10.4314;0;1
4005.08;0;0;30;94152;12373;-68132;162;189;216;0.615385;0.641026;0.153846;1.41026;-0.266308;-0.17141;0.469615;0.0615387;0.282307;20.5162;0.0353065;-0.0312312;0.0287335;427.5;983.5;134.433;9.24299;-1;0
4524.7;0;0;30;97763;15536;-64523;216;189;189;0.179487;0.666667;0.384615;1.23077;0.118359;-0.256821;0.409846;-1.48714;0.00999999;20.4457;0.0171247;-0.071603;0.0351912;428;983.5;146.31;10.84;-2;0
5018.51;0;0;30;101262;18666;-61259;216;189;216;0.282051;0.641026;0.333333;1.25641;0.0295897;-0.222641;0.418385;-0.605715;1.15429;20.89;0.033517;-0.0472586;0.0178223;428.5;985;155.225;8.90917;-1;1
5538.73;-400;0;0;117415;19425;-75448;1188;0;-1188;0.897436;0.0512821;1.07692;2.02564;-1.13921;-0.0939744;-0.0426923;1.03214;2.81;1.74786;0.0649937;-0.240792;0.124808;431.5;954.5;152.354;-2.93328;-41;-10
6016.13;-400;0;0;137347;19378;-95244;1323;0;-1161;0.871795;0.025641;1.02564;1.92308;-1.09482;-0.0683334;-0.0426923;-6.78846;-0.00538468;-43.32;-0.0253907;0.0143668;0.0215642;436;911;132.166;-21.8295;-66;-45
6534.59;-400;0;0;158144;19353;-115811;1242;0;-1161;0.846154;0;1;1.84615;-1.06523;-0.0512308;-0.0512308;1.64714;-0.841429;-48.86;0.00509208;0.120361;-0.0849609;457.5;867;106.928;-23.5244;-57;-39
7021.67;-400;0;0;178868;19308;-136215;1188;0;-1188;1.17949;0;1.05128;2.23077;-1.28715;0.0426923;0.0426923;7.15384;1.18692;-29.5508;0.0186486;0.466459;-0.356145;477;848;95.7106;-8.8618;-30;-19
